Date,Country,Cases,Deaths,Population
2022-03-13,Lithuania,2239,13,2794090
2022-03-12,Lithuania,2583,12,2794090
2022-03-11,Lithuania,2790,21,2794090
2022-03-10,Lithuania,5298,6,2794090
2022-03-09,Lithuania,5925,11,2794090
2022-03-08,Lithuania,6265,19,2794090
2022-03-07,Lithuania,4907,18,2794090
2022-03-06,Lithuania,2212,19,2794090
2022-03-05,Lithuania,3258,15,2794090
2022-03-04,Lithuania,4806,21,2794090
2022-03-03,Lithuania,5208,15,2794090
2022-03-02,Lithuania,5448,21,2794090
2022-03-01,Lithuania,5982,15,2794090
2022-02-28,Lithuania,4745,22,2794090
2022-02-27,Lithuania,2101,11,2794090
2022-02-26,Lithuania,3616,28,2794090
2022-02-25,Lithuania,5192,13,2794090
2022-02-24,Lithuania,5788,33,2794090
2022-02-23,Lithuania,6706,21,2794090
2022-02-22,Lithuania,7731,20,2794090
2022-02-21,Lithuania,6029,24,2794090
2022-02-20,Lithuania,3498,22,2794090
2022-02-19,Lithuania,5865,15,2794090
2022-02-18,Lithuania,8139,18,2794090
2022-02-17,Lithuania,5971,8,2794090
2022-02-16,Lithuania,6507,14,2794090
2022-02-15,Lithuania,8891,21,2794090
2022-02-14,Lithuania,6415,36,2794090
2022-02-13,Lithuania,4369,20,2794090
2022-02-12,Lithuania,7951,30,2794090
2022-02-11,Lithuania,9884,22,2794090
2022-02-10,Lithuania,10312,19,2794090
2022-02-09,Lithuania,10649,11,2794090
2022-02-08,Lithuania,12111,24,2794090
2022-02-07,Lithuania,8756,9,2794090
2022-02-06,Lithuania,6767,16,2794090
2022-02-05,Lithuania,9461,17,2794090
2022-02-04,Lithuania,12632,18,2794090
2022-02-03,Lithuania,12730,15,2794090
2022-02-02,Lithuania,13235,16,2794090
2022-02-01,Lithuania,12712,20,2794090
2022-01-31,Lithuania,8925,16,2794090
2022-01-30,Lithuania,6328,20,2794090
2022-01-29,Lithuania,9966,18,2794090
2022-01-28,Lithuania,11652,13,2794090
2022-01-27,Lithuania,11824,17,2794090
2022-01-26,Lithuania,11195,12,2794090
2022-01-25,Lithuania,10374,19,2794090
2022-01-24,Lithuania,5753,18,2794090
2022-01-23,Lithuania,4053,7,2794090
2022-01-22,Lithuania,5674,13,2794090
2022-01-21,Lithuania,7265,17,2794090
2022-01-20,Lithuania,6780,17,2794090
2022-01-19,Lithuania,7090,15,2794090
2022-01-18,Lithuania,6279,12,2794090
2022-01-17,Lithuania,4818,15,2794090
2022-01-16,Lithuania,2766,11,2794090
2022-01-15,Lithuania,3641,14,2794090
2022-01-14,Lithuania,4184,20,2794090
2022-01-13,Lithuania,4052,13,2794090
2022-01-12,Lithuania,4111,26,2794090
2022-01-11,Lithuania,4767,11,2794090
2022-01-10,Lithuania,2759,15,2794090
2022-01-09,Lithuania,1757,14,2794090
2022-01-08,Lithuania,2708,18,2794090
2022-01-07,Lithuania,3491,20,2794090
2022-01-06,Lithuania,3504,6,2794090
2022-01-05,Lithuania,3164,20,2794090
2022-01-04,Lithuania,3241,14,2794090
2022-01-03,Lithuania,2323,22,2794090
2022-01-02,Lithuania,1213,20,2794090
2022-01-01,Lithuania,1189,20,2794090
2021-12-31,Lithuania,2073,15,2794090
2021-12-30,Lithuania,1961,13,2794090
2021-12-29,Lithuania,1771,19,2794090
2021-12-28,Lithuania,2044,25,2794090
2021-12-27,Lithuania,1616,20,2794090
2021-12-26,Lithuania,655,18,2794090
2021-12-25,Lithuania,738,26,2794090
2021-12-24,Lithuania,1395,18,2794090
2021-12-23,Lithuania,1604,23,2794090
2021-12-22,Lithuania,1671,24,2794090
2021-12-21,Lithuania,1772,27,2794090
2021-12-20,Lithuania,1451,24,2794090
2021-12-19,Lithuania,635,25,2794090
2021-12-18,Lithuania,1374,25,2794090
2021-12-17,Lithuania,1717,23,2794090
2021-12-16,Lithuania,1695,17,2794090
2021-12-15,Lithuania,1918,18,2794090
2021-12-14,Lithuania,2185,17,2794090
2021-12-13,Lithuania,1519,26,2794090
2021-12-12,Lithuania,809,19,2794090
2021-12-11,Lithuania,1404,21,2794090
2021-12-10,Lithuania,1759,19,2794090
2021-12-09,Lithuania,1743,13,2794090
2021-12-08,Lithuania,1730,24,2794090
2021-12-07,Lithuania,2040,12,2794090
2021-12-06,Lithuania,1839,18,2794090
2021-12-05,Lithuania,785,22,2794090
2021-12-04,Lithuania,1486,20,2794090
2021-12-03,Lithuania,2016,19,2794090
2021-12-02,Lithuania,2129,19,2794090
2021-12-01,Lithuania,1968,25,2794090
2021-11-30,Lithuania,1896,23,2794090
2021-11-29,Lithuania,1754,20,2794090
2021-11-28,Lithuania,671,26,2794090
2021-11-27,Lithuania,1362,23,2794090
2021-11-26,Lithuania,2061,22,2794090
2021-11-25,Lithuania,2011,21,2794090
2021-11-24,Lithuania,1972,22,2794090
2021-11-23,Lithuania,2301,18,2794090
2021-11-22,Lithuania,1760,29,2794090
2021-11-21,Lithuania,879,33,2794090
2021-11-20,Lithuania,1396,26,2794090
2021-11-19,Lithuania,2021,38,2794090
2021-11-18,Lithuania,1729,20,2794090
2021-11-17,Lithuania,2145,29,2794090
2021-11-16,Lithuania,2238,27,2794090
2021-11-15,Lithuania,1852,36,2794090
2021-11-14,Lithuania,959,33,2794090
2021-11-13,Lithuania,1520,25,2794090
2021-11-12,Lithuania,2378,21,2794090
2021-11-11,Lithuania,2757,22,2794090
2021-11-10,Lithuania,2608,30,2794090
2021-11-09,Lithuania,3082,41,2794090
2021-11-08,Lithuania,2309,36,2794090
2021-11-07,Lithuania,1434,29,2794090
2021-11-06,Lithuania,2342,32,2794090
2021-11-05,Lithuania,3425,29,2794090
2021-11-04,Lithuania,3400,33,2794090
2021-11-03,Lithuania,2914,42,2794090
2021-11-02,Lithuania,2267,41,2794090
2021-11-01,Lithuania,2082,26,2794090
2021-10-31,Lithuania,2194,37,2794090
2021-10-30,Lithuania,2744,42,2794090
2021-10-29,Lithuania,3280,28,2794090
2021-10-28,Lithuania,3350,38,2794090
2021-10-27,Lithuania,3586,44,2794090
2021-10-26,Lithuania,3607,35,2794090
2021-10-25,Lithuania,2383,32,2794090
2021-10-24,Lithuania,1777,31,2794090
2021-10-23,Lithuania,2657,28,2794090
2021-10-22,Lithuania,3252,22,2794090
2021-10-21,Lithuania,2894,36,2794090
2021-10-20,Lithuania,3217,36,2794090
2021-10-19,Lithuania,3585,16,2794090
2021-10-18,Lithuania,2322,27,2794090
2021-10-17,Lithuania,1616,28,2794090
2021-10-16,Lithuania,2242,32,2794090
2021-10-15,Lithuania,2738,25,2794090
2021-10-14,Lithuania,2948,26,2794090
2021-10-13,Lithuania,3007,39,2794090
2021-10-12,Lithuania,2643,31,2794090
2021-10-11,Lithuania,1888,23,2794090
2021-10-10,Lithuania,1214,29,2794090
2021-10-09,Lithuania,2076,25,2794090
2021-10-08,Lithuania,2428,28,2794090
2021-10-07,Lithuania,2389,25,2794090
2021-10-06,Lithuania,2265,20,2794090
2021-10-05,Lithuania,2645,19,2794090
2021-10-04,Lithuania,1609,18,2794090
2021-10-03,Lithuania,1242,32,2794090
2021-10-02,Lithuania,1636,26,2794090
2021-10-01,Lithuania,2006,27,2794090
2021-09-30,Lithuania,1963,22,2794090
2021-09-29,Lithuania,1888,24,2794090
2021-09-28,Lithuania,1884,22,2794090
2021-09-27,Lithuania,1278,17,2794090
2021-09-26,Lithuania,1040,19,2794090
2021-09-25,Lithuania,1334,16,2794090
2021-09-24,Lithuania,1537,15,2794090
2021-09-23,Lithuania,1515,16,2794090
2021-09-22,Lithuania,1518,19,2794090
2021-09-21,Lithuania,1464,10,2794090
2021-09-20,Lithuania,1020,21,2794090
2021-09-19,Lithuania,763,25,2794090
2021-09-18,Lithuania,1072,17,2794090
2021-09-17,Lithuania,1291,12,2794090
2021-09-16,Lithuania,1272,11,2794090
2021-09-15,Lithuania,1306,15,2794090
2021-09-14,Lithuania,1321,19,2794090
2021-09-13,Lithuania,876,7,2794090
2021-09-12,Lithuania,531,24,2794090
2021-09-11,Lithuania,933,20,2794090
2021-09-10,Lithuania,1028,14,2794090
2021-09-09,Lithuania,924,11,2794090
2021-09-08,Lithuania,981,14,2794090
2021-09-07,Lithuania,885,7,2794090
2021-09-06,Lithuania,716,7,2794090
2021-09-05,Lithuania,395,6,2794090
2021-09-04,Lithuania,677,9,2794090
2021-09-03,Lithuania,824,11,2794090
2021-09-02,Lithuania,792,8,2794090
2021-09-01,Lithuania,851,14,2794090
2021-08-31,Lithuania,717,7,2794090
2021-08-30,Lithuania,592,9,2794090
2021-08-29,Lithuania,377,15,2794090
2021-08-28,Lithuania,500,9,2794090
2021-08-27,Lithuania,570,10,2794090
2021-08-26,Lithuania,664,9,2794090
2021-08-25,Lithuania,754,8,2794090
2021-08-24,Lithuania,704,6,2794090
2021-08-23,Lithuania,529,3,2794090
2021-08-22,Lithuania,376,9,2794090
2021-08-21,Lithuania,405,6,2794090
2021-08-20,Lithuania,607,9,2794090
2021-08-19,Lithuania,611,6,2794090
2021-08-18,Lithuania,696,3,2794090
2021-08-17,Lithuania,668,3,2794090
2021-08-16,Lithuania,561,5,2794090
2021-08-15,Lithuania,365,5,2794090
2021-08-14,Lithuania,493,3,2794090
2021-08-13,Lithuania,574,6,2794090
2021-08-12,Lithuania,624,3,2794090
2021-08-11,Lithuania,633,2,2794090
2021-08-10,Lithuania,613,4,2794090
2021-08-09,Lithuania,514,2,2794090
2021-08-08,Lithuania,310,4,2794090
2021-08-07,Lithuania,416,2,2794090
2021-08-06,Lithuania,489,1,2794090
2021-08-05,Lithuania,556,0,2794090
2021-08-04,Lithuania,475,1,2794090
2021-08-03,Lithuania,529,3,2794090
2021-08-02,Lithuania,381,2,2794090
2021-08-01,Lithuania,231,1,2794090
2021-07-31,Lithuania,222,2,2794090
2021-07-30,Lithuania,373,1,2794090
2021-07-29,Lithuania,371,1,2794090
2021-07-28,Lithuania,416,1,2794090
2021-07-27,Lithuania,347,0,2794090
2021-07-26,Lithuania,209,1,2794090
2021-07-25,Lithuania,118,0,2794090
2021-07-24,Lithuania,188,0,2794090
2021-07-23,Lithuania,233,0,2794090
2021-07-22,Lithuania,237,0,2794090
2021-07-21,Lithuania,201,1,2794090
2021-07-20,Lithuania,174,1,2794090
2021-07-19,Lithuania,108,0,2794090
2021-07-18,Lithuania,65,0,2794090
2021-07-17,Lithuania,79,0,2794090
2021-07-16,Lithuania,98,0,2794090
2021-07-15,Lithuania,79,0,2794090
2021-07-14,Lithuania,111,1,2794090
2021-07-13,Lithuania,75,1,2794090
2021-07-12,Lithuania,79,1,2794090
2021-07-11,Lithuania,26,3,2794090
2021-07-10,Lithuania,28,0,2794090
2021-07-09,Lithuania,76,1,2794090
2021-07-08,Lithuania,64,0,2794090
2021-07-07,Lithuania,34,0,2794090
2021-07-06,Lithuania,44,1,2794090
2021-07-05,Lithuania,36,3,2794090
2021-07-04,Lithuania,17,2,2794090
2021-07-03,Lithuania,23,1,2794090
2021-07-02,Lithuania,34,2,2794090
2021-07-01,Lithuania,29,1,2794090
2021-06-30,Lithuania,29,2,2794090
2021-06-29,Lithuania,42,0,2794090
2021-06-28,Lithuania,34,2,2794090
2021-06-27,Lithuania,15,0,2794090
2021-06-26,Lithuania,24,2,2794090
2021-06-25,Lithuania,43,0,2794090
2021-06-24,Lithuania,21,3,2794090
2021-06-23,Lithuania,63,3,2794090
2021-06-22,Lithuania,62,0,2794090
2021-06-21,Lithuania,61,4,2794090
2021-06-20,Lithuania,30,2,2794090
2021-06-19,Lithuania,52,2,2794090
2021-06-18,Lithuania,72,4,2794090
2021-06-17,Lithuania,74,0,2794090
2021-06-16,Lithuania,104,6,2794090
2021-06-15,Lithuania,138,4,2794090
2021-06-14,Lithuania,119,5,2794090
2021-06-13,Lithuania,69,5,2794090
2021-06-12,Lithuania,119,3,2794090
2021-06-11,Lithuania,225,5,2794090
2021-06-10,Lithuania,187,4,2794090
2021-06-09,Lithuania,211,4,2794090
2021-06-08,Lithuania,236,5,2794090
2021-06-07,Lithuania,221,8,2794090
2021-06-06,Lithuania,83,3,2794090
2021-06-05,Lithuania,204,5,2794090
2021-06-04,Lithuania,345,4,2794090
2021-06-03,Lithuania,378,8,2794090
2021-06-02,Lithuania,326,6,2794090
2021-06-01,Lithuania,442,4,2794090
2021-05-31,Lithuania,364,8,2794090
2021-05-30,Lithuania,200,10,2794090
2021-05-29,Lithuania,300,12,2794090
2021-05-28,Lithuania,540,12,2794090
2021-05-27,Lithuania,526,7,2794090
2021-05-26,Lithuania,597,8,2794090
2021-05-25,Lithuania,595,9,2794090
2021-05-24,Lithuania,496,10,2794090
2021-05-23,Lithuania,268,14,2794090
2021-05-22,Lithuania,520,14,2794090
2021-05-21,Lithuania,813,9,2794090
2021-05-20,Lithuania,861,11,2794090
2021-05-19,Lithuania,921,16,2794090
2021-05-18,Lithuania,967,13,2794090
2021-05-17,Lithuania,671,11,2794090
2021-05-16,Lithuania,553,11,2794090
2021-05-15,Lithuania,909,16,2794090
2021-05-14,Lithuania,1126,3,2794090
2021-05-13,Lithuania,1237,13,2794090
2021-05-12,Lithuania,1206,9,2794090
2021-05-11,Lithuania,1200,7,2794090
2021-05-10,Lithuania,1255,9,2794090
2021-05-09,Lithuania,854,13,2794090
2021-05-08,Lithuania,1005,10,2794090
2021-05-07,Lithuania,1403,6,2794090
2021-05-06,Lithuania,1295,16,2794090
2021-05-05,Lithuania,1406,10,2794090
2021-05-04,Lithuania,1244,16,2794090
2021-05-03,Lithuania,982,17,2794090
2021-05-02,Lithuania,707,9,2794090
2021-05-01,Lithuania,1067,13,2794090
2021-04-30,Lithuania,1416,11,2794090
2021-04-29,Lithuania,1333,10,2794090
2021-04-28,Lithuania,1430,15,2794090
2021-04-27,Lithuania,1509,18,2794090
2021-04-26,Lithuania,1032,19,2794090
2021-04-25,Lithuania,520,11,2794090
2021-04-24,Lithuania,939,9,2794090
2021-04-23,Lithuania,1176,9,2794090
2021-04-22,Lithuania,1376,16,2794090
2021-04-21,Lithuania,1321,15,2794090
2021-04-20,Lithuania,1205,16,2794090
2021-04-19,Lithuania,1103,12,2794090
2021-04-18,Lithuania,587,15,2794090
2021-04-17,Lithuania,815,6,2794090
2021-04-16,Lithuania,1209,15,2794090
2021-04-15,Lithuania,1208,8,2794090
2021-04-14,Lithuania,1205,11,2794090
2021-04-13,Lithuania,1364,7,2794090
2021-04-12,Lithuania,1040,14,2794090
2021-04-11,Lithuania,664,10,2794090
2021-04-10,Lithuania,865,15,2794090
2021-04-09,Lithuania,1064,14,2794090
2021-04-08,Lithuania,1174,17,2794090
2021-04-07,Lithuania,1071,10,2794090
2021-04-06,Lithuania,1055,13,2794090
2021-04-05,Lithuania,683,8,2794090
2021-04-04,Lithuania,698,6,2794090
2021-04-03,Lithuania,790,8,2794090
2021-04-02,Lithuania,1000,8,2794090
2021-04-01,Lithuania,841,11,2794090
2021-03-31,Lithuania,881,9,2794090
2021-03-30,Lithuania,875,8,2794090
2021-03-29,Lithuania,814,6,2794090
2021-03-28,Lithuania,388,10,2794090
2021-03-27,Lithuania,486,14,2794090
2021-03-26,Lithuania,779,9,2794090
2021-03-25,Lithuania,899,6,2794090
2021-03-24,Lithuania,788,6,2794090
2021-03-23,Lithuania,868,15,2794090
2021-03-22,Lithuania,776,12,2794090
2021-03-21,Lithuania,319,10,2794090
2021-03-20,Lithuania,412,13,2794090
2021-03-19,Lithuania,557,13,2794090
2021-03-18,Lithuania,616,8,2794090
2021-03-17,Lithuania,575,11,2794090
2021-03-16,Lithuania,602,12,2794090
2021-03-15,Lithuania,623,9,2794090
2021-03-14,Lithuania,254,12,2794090
2021-03-13,Lithuania,484,9,2794090
2021-03-12,Lithuania,550,14,2794090
2021-03-11,Lithuania,440,9,2794090
2021-03-10,Lithuania,544,13,2794090
2021-03-09,Lithuania,511,11,2794090
2021-03-08,Lithuania,438,6,2794090
2021-03-07,Lithuania,227,9,2794090
2021-03-06,Lithuania,434,6,2794090
2021-03-05,Lithuania,435,11,2794090
2021-03-04,Lithuania,458,11,2794090
2021-03-03,Lithuania,523,12,2794090
2021-03-02,Lithuania,519,15,2794090
2021-03-01,Lithuania,444,11,2794090
2021-02-28,Lithuania,236,7,2794090
2021-02-27,Lithuania,454,13,2794090
2021-02-26,Lithuania,616,10,2794090
2021-02-25,Lithuania,632,16,2794090
2021-02-24,Lithuania,560,9,2794090
2021-02-23,Lithuania,661,13,2794090
2021-02-22,Lithuania,476,8,2794090
2021-02-21,Lithuania,272,8,2794090
2021-02-20,Lithuania,548,12,2794090
2021-02-19,Lithuania,538,16,2794090
2021-02-18,Lithuania,672,15,2794090
2021-02-17,Lithuania,491,13,2794090
2021-02-16,Lithuania,455,20,2794090
2021-02-15,Lithuania,412,13,2794090
2021-02-14,Lithuania,214,12,2794090
2021-02-13,Lithuania,449,16,2794090
2021-02-12,Lithuania,566,17,2794090
2021-02-11,Lithuania,551,21,2794090
2021-02-10,Lithuania,617,23,2794090
2021-02-09,Lithuania,544,15,2794090
2021-02-08,Lithuania,476,16,2794090
2021-02-07,Lithuania,288,17,2794090
2021-02-06,Lithuania,423,16,2794090
2021-02-05,Lithuania,688,17,2794090
2021-02-04,Lithuania,647,24,2794090
2021-02-03,Lithuania,719,15,2794090
2021-02-02,Lithuania,757,19,2794090
2021-02-01,Lithuania,643,20,2794090
2021-01-31,Lithuania,306,22,2794090
2021-01-30,Lithuania,785,18,2794090
2021-01-29,Lithuania,768,26,2794090
2021-01-28,Lithuania,841,17,2794090
2021-01-27,Lithuania,931,29,2794090
2021-01-26,Lithuania,1300,29,2794090
2021-01-25,Lithuania,791,17,2794090
2021-01-24,Lithuania,478,20,2794090
2021-01-23,Lithuania,766,23,2794090
2021-01-22,Lithuania,1015,34,2794090
2021-01-21,Lithuania,1022,36,2794090
2021-01-20,Lithuania,1245,38,2794090
2021-01-19,Lithuania,1214,25,2794090
2021-01-18,Lithuania,830,23,2794090
2021-01-17,Lithuania,450,27,2794090
2021-01-16,Lithuania,777,31,2794090
2021-01-15,Lithuania,1145,34,2794090
2021-01-14,Lithuania,1186,35,2794090
2021-01-13,Lithuania,1286,33,2794090
2021-01-12,Lithuania,1778,38,2794090
2021-01-11,Lithuania,1206,34,2794090
2021-01-10,Lithuania,632,43,2794090
2021-01-09,Lithuania,1458,29,2794090
2021-01-08,Lithuania,1703,43,2794090
2021-01-07,Lithuania,1971,41,2794090
2021-01-06,Lithuania,2296,43,2794090
2021-01-05,Lithuania,2793,35,2794090
2021-01-04,Lithuania,2044,40,2794090
2021-01-03,Lithuania,1190,38,2794090
2021-01-02,Lithuania,1424,51,2794090
2021-01-01,Lithuania,1242,51,2794090
2020-12-31,Lithuania,2806,41,2794090
2020-12-30,Lithuania,3255,56,2794090
2020-12-29,Lithuania,3476,44,2794090
2020-12-28,Lithuania,2515,44,2794090
2020-12-27,Lithuania,1580,39,2794090
2020-12-26,Lithuania,1824,42,2794090
2020-12-25,Lithuania,1773,62,2794090
2020-12-24,Lithuania,2975,44,2794090
2020-12-23,Lithuania,3655,36,2794090
2020-12-22,Lithuania,3875,35,2794090
2020-12-21,Lithuania,2309,56,2794090
2020-12-20,Lithuania,1757,46,2794090
2020-12-19,Lithuania,2913,28,2794090
2020-12-18,Lithuania,3967,46,2794090
2020-12-17,Lithuania,3541,40,2794090
2020-12-16,Lithuania,3451,43,2794090
2020-12-15,Lithuania,3397,25,2794090
2020-12-14,Lithuania,2083,45,2794090
2020-12-13,Lithuania,1379,29,2794090
2020-12-12,Lithuania,2908,54,2794090
2020-12-11,Lithuania,3757,49,2794090
2020-12-10,Lithuania,3029,35,2794090
2020-12-09,Lithuania,3261,18,2794090
2020-12-08,Lithuania,3291,27,2794090
2020-12-07,Lithuania,1375,25,2794090
2020-12-06,Lithuania,1424,44,2794090
2020-12-05,Lithuania,2308,24,2794090
2020-12-04,Lithuania,2870,34,2794090
2020-12-03,Lithuania,2451,37,2794090
2020-12-02,Lithuania,2621,19,2794090
2020-12-01,Lithuania,2242,34,2794090
2020-11-30,Lithuania,1269,21,2794090
2020-11-29,Lithuania,1200,27,2794090
2020-11-28,Lithuania,1915,22,2794090
2020-11-27,Lithuania,2123,22,2794090
2020-11-26,Lithuania,2376,23,2794090
2020-11-25,Lithuania,2101,27,2794090
2020-11-24,Lithuania,2390,21,2794090
2020-11-23,Lithuania,1338,18,2794090
2020-11-22,Lithuania,1134,20,2794090
2020-11-21,Lithuania,2178,27,2794090
2020-11-20,Lithuania,2094,20,2794090
2020-11-19,Lithuania,2316,19,2794090
2020-11-18,Lithuania,1661,23,2794090
2020-11-17,Lithuania,1980,20,2794090
2020-11-16,Lithuania,1101,20,2794090
2020-11-15,Lithuania,1100,15,2794090
2020-11-14,Lithuania,1372,14,2794090
2020-11-13,Lithuania,1733,17,2794090
2020-11-12,Lithuania,1889,14,2794090
2020-11-11,Lithuania,1542,11,2794090
2020-11-10,Lithuania,1568,10,2794090
2020-11-09,Lithuania,1060,17,2794090
2020-11-08,Lithuania,1190,8,2794090
2020-11-07,Lithuania,1596,9,2794090
2020-11-06,Lithuania,1681,10,2794090
2020-11-05,Lithuania,1435,7,2794090
2020-11-04,Lithuania,1405,2,2794090
2020-11-03,Lithuania,759,6,2794090
2020-11-02,Lithuania,748,11,2794090
2020-11-01,Lithuania,619,4,2794090
2020-10-31,Lithuania,1179,3,2794090
2020-10-30,Lithuania,909,8,2794090
2020-10-29,Lithuania,1055,6,2794090
2020-10-28,Lithuania,814,4,2794090
2020-10-27,Lithuania,1013,5,2794090
2020-10-26,Lithuania,445,5,2794090
2020-10-25,Lithuania,621,2,2794090
2020-10-24,Lithuania,591,6,2794090
2020-10-23,Lithuania,550,1,2794090
2020-10-22,Lithuania,468,3,2794090
2020-10-21,Lithuania,471,4,2794090
2020-10-20,Lithuania,463,3,2794090
2020-10-19,Lithuania,210,3,2794090
2020-10-18,Lithuania,210,2,2794090
2020-10-17,Lithuania,280,2,2794090
2020-10-16,Lithuania,287,1,2794090
2020-10-15,Lithuania,279,3,2794090
2020-10-14,Lithuania,245,0,2794090
2020-10-13,Lithuania,244,4,2794090
2020-10-12,Lithuania,108,1,2794090
2020-10-11,Lithuania,123,0,2794090
2020-10-10,Lithuania,157,2,2794090
2020-10-09,Lithuania,188,0,2794090
2020-10-08,Lithuania,211,1,2794090
2020-10-07,Lithuania,119,1,2794090
2020-10-06,Lithuania,172,1,2794090
2020-10-05,Lithuania,82,2,2794090
2020-10-04,Lithuania,100,1,2794090
2020-10-03,Lithuania,127,1,2794090
2020-10-02,Lithuania,121,2,2794090
2020-10-01,Lithuania,133,1,2794090
2020-09-30,Lithuania,142,0,2794090
2020-09-29,Lithuania,145,0,2794090
2020-09-28,Lithuania,69,0,2794090
2020-09-27,Lithuania,53,1,2794090
2020-09-26,Lithuania,131,2,2794090
2020-09-25,Lithuania,150,0,2794090
2020-09-24,Lithuania,85,0,2794090
2020-09-23,Lithuania,135,2,2794090
2020-09-22,Lithuania,132,1,2794090
2020-09-21,Lithuania,31,0,2794090
2020-09-20,Lithuania,46,0,2794090
2020-09-19,Lithuania,86,0,2794090
2020-09-18,Lithuania,97,0,2794090
2020-09-17,Lithuania,87,0,2794090
2020-09-16,Lithuania,62,0,2794090
2020-09-15,Lithuania,57,0,2794090
2020-09-14,Lithuania,26,0,2794090
2020-09-13,Lithuania,17,0,2794090
2020-09-12,Lithuania,52,1,2794090
2020-09-11,Lithuania,66,0,2794090
2020-09-10,Lithuania,47,1,2794090
2020-09-09,Lithuania,39,0,2794090
2020-09-08,Lithuania,41,0,2794090
2020-09-07,Lithuania,30,0,2794090
2020-09-06,Lithuania,12,0,2794090
2020-09-05,Lithuania,41,0,2794090
2020-09-04,Lithuania,40,0,2794090
2020-09-03,Lithuania,34,0,2794090
2020-09-02,Lithuania,26,0,2794090
2020-09-01,Lithuania,31,0,2794090
2020-08-31,Lithuania,25,0,2794090
2020-08-30,Lithuania,17,0,2794090
2020-08-29,Lithuania,36,0,2794090
2020-08-28,Lithuania,36,0,2794090
2020-08-27,Lithuania,26,1,2794090
2020-08-26,Lithuania,44,0,2794090
2020-08-25,Lithuania,42,0,2794090
2020-08-24,Lithuania,21,0,2794090
2020-08-23,Lithuania,22,1,2794090
2020-08-22,Lithuania,46,0,2794090
2020-08-21,Lithuania,41,1,2794090
2020-08-20,Lithuania,30,1,2794090
2020-08-19,Lithuania,37,1,2794090
2020-08-18,Lithuania,38,0,2794090
2020-08-17,Lithuania,14,0,2794090
2020-08-16,Lithuania,31,0,2794090
2020-08-15,Lithuania,32,0,2794090
2020-08-14,Lithuania,35,0,2794090
2020-08-13,Lithuania,35,0,2794090
2020-08-12,Lithuania,16,0,2794090
2020-08-11,Lithuania,34,0,2794090
2020-08-10,Lithuania,25,0,2794090
2020-08-09,Lithuania,15,0,2794090
2020-08-08,Lithuania,21,0,2794090
2020-08-07,Lithuania,34,0,2794090
2020-08-06,Lithuania,19,0,2794090
2020-08-05,Lithuania,29,0,2794090
2020-08-04,Lithuania,18,1,2794090
2020-08-03,Lithuania,13,0,2794090
2020-08-02,Lithuania,7,0,2794090
2020-08-01,Lithuania,18,0,2794090
2020-07-31,Lithuania,16,0,2794090
2020-07-30,Lithuania,8,0,2794090
2020-07-29,Lithuania,75,0,2794090
2020-07-28,Lithuania,21,0,2794090
2020-07-27,Lithuania,4,0,2794090
2020-07-26,Lithuania,4,0,2794090
2020-07-25,Lithuania,4,0,2794090
2020-07-24,Lithuania,4,0,2794090
2020-07-23,Lithuania,4,0,2794090
2020-07-22,Lithuania,3,0,2794090
2020-07-21,Lithuania,3,0,2794090
2020-07-20,Lithuania,5,0,2794090
2020-07-19,Lithuania,7,0,2794090
2020-07-18,Lithuania,16,0,2794090
2020-07-17,Lithuania,14,1,2794090
2020-07-16,Lithuania,7,0,2794090
2020-07-15,Lithuania,5,0,2794090
2020-07-14,Lithuania,21,0,2794090
2020-07-13,Lithuania,5,0,2794090
2020-07-12,Lithuania,3,0,2794090
2020-07-11,Lithuania,2,0,2794090
2020-07-10,Lithuania,4,0,2794090
2020-07-09,Lithuania,7,0,2794090
2020-07-08,Lithuania,3,0,2794090
2020-07-07,Lithuania,8,0,2794090
2020-07-06,Lithuania,4,0,2794090
2020-07-05,Lithuania,3,0,2794090
2020-07-04,Lithuania,5,0,2794090
2020-07-03,Lithuania,6,0,2794090
2020-07-02,Lithuania,4,0,2794090
2020-07-01,Lithuania,4,1,2794090
2020-06-30,Lithuania,5,0,2794090
2020-06-29,Lithuania,2,0,2794090
2020-06-28,Lithuania,0,0,2794090
2020-06-27,Lithuania,0,0,2794090
2020-06-26,Lithuania,7,0,2794090
2020-06-25,Lithuania,3,0,2794090
2020-06-24,Lithuania,1,0,2794090
2020-06-23,Lithuania,1,0,2794090
2020-06-22,Lithuania,2,1,2794090
2020-06-21,Lithuania,1,0,2794090
2020-06-20,Lithuania,3,0,2794090
2020-06-19,Lithuania,6,0,2794090
2020-06-18,Lithuania,2,0,2794090
2020-06-17,Lithuania,8,0,2794090
2020-06-16,Lithuania,5,0,2794090
2020-06-15,Lithuania,1,0,2794090
2020-06-14,Lithuania,4,1,2794090
2020-06-13,Lithuania,8,0,2794090
2020-06-12,Lithuania,2,0,2794090
2020-06-11,Lithuania,5,1,2794090
2020-06-10,Lithuania,8,0,2794090
2020-06-09,Lithuania,18,0,2794090
2020-06-08,Lithuania,5,0,2794090
2020-06-07,Lithuania,6,2,2794090
2020-06-06,Lithuania,6,1,2794090
2020-06-05,Lithuania,13,0,2794090
2020-06-04,Lithuania,8,0,2794090
2020-06-03,Lithuania,5,0,2794090
2020-06-02,Lithuania,3,0,2794090
2020-06-01,Lithuania,3,0,2794090
2020-05-31,Lithuania,6,1,2794090
